ds,yhat,yhat_lower,yhat_upper
2025-12-20,259.64447192392123,245.33965617368366,273.228717825056
2025-12-21,260.66058701660086,247.06696411804947,274.2526654800406
2025-12-22,249.26063746419732,236.2553515054992,262.79056172753747
2025-12-23,226.19753402570564,212.45347724696833,238.3115827022754
2025-12-24,227.05273409693532,214.2820605244679,240.32425469647453
2025-12-25,226.7896513028252,212.51238691759374,240.19639603641772
2025-12-26,228.6298259478287,215.13173538705718,241.6012171741996
2025-12-27,261.95511459097133,248.67413978865088,276.6306707903034
2025-12-28,263.02885624992643,248.5916079346675,276.8171022327415
2025-12-29,251.6713449380917,237.69341713835445,265.8315578638663
2025-12-30,228.63201809096532,214.5728258995861,241.80519970547905
2025-12-31,229.48936913228698,216.42479665970157,242.88163744980508
2026-01-01,229.2044427488098,215.23224710049138,242.4747494659263
2026-01-02,230.9970736533215,217.3600096732063,243.91493837127493
2026-01-03,264.2481252607528,249.90338895070408,277.895589034875
2026-01-04,265.22068449235115,252.41487601859623,278.8884193183875
2026-01-05,253.73554170712,240.15675276253285,267.0316051338255
2026-01-06,230.5433652134424,216.73546530806152,244.45560344768396
2026-01-07,231.22457911046143,218.778902062825,244.94451990649415
2026-01-08,230.74280410994683,216.32700411333877,245.26791395083504
2026-01-09,232.321023751891,218.90047014716671,246.0728226527454
2026-01-10,265.34373457391825,251.43062995047077,278.9687307172595
2026-01-11,266.07803902505725,252.42115250859766,280.04512198565254
2026-01-12,254.34901306167342,240.87016081544667,267.72656153155305
2026-01-13,230.91176109924,217.21556712235179,244.336707936498
2026-01-14,231.35117047839668,217.69899344636403,245.115210022678
2026-01-15,230.63522859584882,216.61962738714465,244.2074097909351
2026-01-16,231.99106860708093,219.22815153540645,245.63208312036005
2026-01-17,264.807005648865,251.97103523734384,278.6360300088218
2026-01-18,265.3535255598655,251.91716861224668,279.6240218796622
2026-01-19,253.45856093591183,239.77300459583796,267.5274192744645
2026-01-20,229.87946972544185,216.38210520020883,243.68359505974536
2026-01-21,230.20273061345858,217.0265893588281,244.3438432936523
2026-01-22,229.39721994211874,215.22514653901362,242.13223530066594
2026-01-23,230.69023713417306,216.88518582779807,243.6709085807863
2026-01-24,263.4695410595818,249.55713587630186,277.0958409624592
2026-01-25,264.0043592419285,250.2900509635886,277.6927727259001
2026-01-26,252.120704084969,238.78900573540426,265.51709125556914
2026-01-27,228.57341011951522,214.11263347686824,241.17437400429338
2026-01-28,228.94590479772447,215.29897886661539,242.2145886809001
2026-01-29,228.20357539852853,214.5467252200236,242.49951467841476
2026-01-30,229.56989642188213,215.29894545957663,243.73276061995477
2026-01-31,262.42857700064405,248.75926489461565,276.3137423147705
2026-02-01,263.04468706696383,248.46940761248695,276.6266889607838
2026-02-02,251.24009314169075,237.41330587704863,263.83424588562644
2026-02-03,227.76561437172043,213.55654264088184,241.90606979305878
2026-02-04,228.2009080036266,214.13117145097374,242.07666978304974
2026-02-05,227.50794363827188,213.03976573840194,241.41687291424918
2026-02-06,228.90722764955882,215.32964268661465,242.64270937638287
2026-02-07,261.7800345921391,248.15468446825798,275.9966104328776
2026-02-08,262.38960200897014,248.05830892244077,275.7644400871514
2026-02-09,250.55661761447035,237.34194143428456,264.7601190615996
2026-02-10,227.031408074342,214.15297467403343,240.59884158985093
2026-02-11,227.39383768887097,213.85254861193002,241.08369788659869
2026-02-12,226.60677599226915,214.13910098940966,240.377536450362
2026-02-13,227.8922958710317,214.06429261217323,241.61664943775006
2026-02-14,260.6338597917675,247.29069126324185,273.7780515392191
2026-02-15,261.09745183768234,246.85948801765855,274.1585342093947
2026-02-16,249.10698630358468,235.27469833968874,262.57429352956905
2026-02-17,225.4164042750337,211.44359398306753,238.50702665524778
2026-02-18,225.60946907711633,212.47101663874744,239.52367740322825
2026-02-19,224.6531224807305,211.16722019187407,238.3453237554081
2026-02-20,225.77356636181221,213.5497150342233,240.11838664532422
2026-02-21,258.3583306307813,244.6795017831279,271.9614650618986
2026-02-22,258.67728839675715,245.1847069423962,273.13340140140866
2026-02-23,246.5579523383124,233.63939732032134,260.83512859700227
2026-02-24,222.75746678948227,209.00629957347127,237.43485461315268
2026-02-25,222.86230929218257,209.6521439933229,236.8402762251694
2026-02-26,221.84156607105888,209.5210717892893,234.7386653426443
2026-02-27,222.92294832886753,209.32290055437207,236.99748585238416
2026-02-28,255.49481195779745,241.88156537747247,269.48657104161373
2026-03-01,255.82714294091215,242.64744651900594,269.1076012231217
2026-03-02,243.74684321927688,230.64707959116365,257.8791424041915
2026-03-03,220.00973181702236,205.28553055239388,233.00670808342568
2026-03-04,220.20027472856944,206.45231985181113,234.33629867209353
2026-03-05,219.28490726318267,206.8280392792055,232.8328432757595
2026-03-06,220.48811448399604,207.30517332042183,234.69751205097802
2026-03-07,253.19453062389414,239.43378986160198,267.12855624284725
2026-03-08,253.67001762727972,239.48680916847968,266.69555984984163
2026-03-09,241.73705511808464,228.92541581614816,255.38448516679225
2026-03-10,218.1468538352047,204.94735702651232,231.49051309632569
2026-03-11,218.4792030774637,204.91275686994368,232.29437462811373
2026-03-12,217.69591277088634,204.47627163222953,230.11258396431643
2026-03-13,219.01701267052312,204.45102612315804,233.4661185862928
2026-03-14,251.82296649480062,237.6654201681511,265.396785501759
2026-03-15,252.37585818258836,238.4171867340212,265.3515863688043
2026-03-16,240.49487981455803,227.25938740461527,253.92902011212269
2026-03-17,216.92853075264273,203.00779799963212,231.1863369316556
2026-03-18,217.25453638914803,204.65278362258434,231.53013436514874
2026-03-19,216.43334535525787,202.6478106230272,231.03936007740168
2026-03-20,217.6843663708485,203.48856275648262,230.34515555056086
2026-03-21,250.3882016630519,236.34282301135278,264.39993695282215
2026-03-22,250.80783375627223,238.47919280151464,264.6512509742171
2026-03-23,238.76409526923143,225.78493246836084,252.45790614508033
2026-03-24,215.00783184463987,201.33094672558624,229.28604788823841
2026-03-25,215.11976763268817,201.11525653782624,228.66471670861168
2026-03-26,214.06393362719717,200.2821260442142,228.3926310366479
2026-03-27,215.06382186886,202.26891108537984,229.3121277239553
2026-03-28,247.50452460373197,233.72338056089112,260.2534850733691
2026-03-29,247.65381762453302,234.9114365468843,261.0897925043932
2026-03-30,235.33752005717275,221.71020850583858,248.55516000501825
2026-03-31,211.31154347755296,196.58621039002537,224.9275385140886
2026-04-01,211.16164259074145,197.67804783853435,224.82708972884564
2026-04-02,209.85673056987898,196.47302991937406,223.9125467383986
2026-04-03,210.62492477849602,197.26983617099106,224.26005883594323
2026-04-04,242.85558451669422,229.45787768306383,257.0308583008322
2026-04-05,242.8203023538199,229.6062522749419,256.0325681947844
2026-04-06,230.34818337195927,216.78902956929178,243.75196151665625
2026-04-07,206.19782694340012,192.9239712151735,219.39516464612788
2026-04-08,205.95702465565535,192.61517874588608,219.32359519352963
2026-04-09,204.5960384768786,191.48871073251854,216.86942662704325
2026-04-10,205.34362547530102,191.70324716344552,218.62968399682063
2026-04-11,237.58907091609464,224.25621143620873,252.6657098901856
2026-04-12,237.60319107713136,222.7380149124227,251.05743746746762
2026-04-13,225.2136394972998,212.5483772991706,238.46407314934473
2026-04-14,201.1769303072552,188.27712848111975,215.9272489405565
2026-04-15,201.07819095448454,187.606310372726,214.65499401710994
2026-04-16,199.88450682523768,186.86740778396418,213.11125657518022
2026-04-17,200.821022248746,187.03183075956466,214.1834810783059
2026-04-18,233.2730576924617,218.76802163169825,247.77640563884773
2026-04-19,233.50720234455468,219.79959587745654,247.5849875697498
2026-04-20,221.34671358288,207.54875014835042,235.56022588336023
2026-04-21,197.5436347490593,183.05325976071177,211.67911101486607
2026-04-22,197.6786413546561,184.63356308588047,211.25084379671887
2026-04-23,196.71447612967685,183.96730928974358,210.1209791248402
2026-04-24,197.87213545695934,183.55351548501548,212.27106421607752
2026-04-25,230.53306524386122,217.34606741387304,243.336809014589
2026-04-26,230.96032389881142,217.1382762556617,243.95966619469453
2026-04-27,218.9740426394388,204.59398971210743,232.2300119190229
2026-04-28,195.3235935528161,181.08537712883623,208.80029978226764
2026-04-29,195.5874748308612,181.614493140848,208.60262405461427
2026-04-30,194.72677318133984,180.11177367021082,208.49624848091923
2026-05-01,195.9613658403485,182.3251512707026,210.47863142266218
2026-05-02,228.67212040499078,214.5763452888336,242.41925995188222
2026-05-03,229.12205058279307,214.6493750886532,243.26018871153232
2026-05-04,217.13175875639533,202.88399067427855,231.5611410991353
2026-05-05,193.45157666586096,180.83453890817643,207.4096797446626
2026-05-06,193.66141469235077,180.97427379734572,208.66895468298213
2026-05-07,192.72418094498568,179.3638491398873,207.06884272088516
2026-05-08,193.8619338810589,180.1429816437099,208.51636390767644
2026-05-09,226.4580280467801,212.78129431847722,239.45444287310443
2026-05-10,226.77821242824032,212.65669241654527,240.2976833087887
2026-05-11,214.64601369244457,199.884675775009,227.97816775630073
2026-05-12,190.81481695591447,177.2465569888222,205.38380048443355
2026-05-13,190.86765582219104,176.73513648412765,204.46175085124312
2026-05-14,189.77057404493556,176.91378570344858,203.1150677275955
2026-05-15,190.74872357442797,175.91937272088,203.5401702462571
2026-05-16,223.18845946046494,209.02630470916944,236.55291964147403
2026-05-17,223.35839183536473,210.52272345114906,238.17631993279224
2026-05-18,211.08472782655326,196.98404237629674,224.56281544439358
2026-05-19,187.12331645299537,172.42739487693498,200.75376796737646
2026-05-20,187.0594084999369,174.2386989254995,200.4168790371846
2026-05-21,185.8609938396908,171.98998960989022,199.71734173535123
2026-05-22,186.75488093006368,172.58810929724513,200.89323322259494
2026-05-23,219.12877881958894,204.82930307805117,233.26812409679107
2026-05-24,219.25234163533747,204.99670732786547,232.85628953933315
2026-05-25,206.95250807650623,192.74785471493774,220.18661825821133
2026-05-26,182.98554857717866,168.85757285133906,196.56643902367742
2026-05-27,182.93683170084347,168.99638994209434,196.1494727369534
2026-05-28,181.77417178051098,168.52805896190569,195.78736966295153
2026-05-29,182.7239220767187,168.78019904586282,196.52119059093584
2026-05-30,215.1730733317309,201.9590314947633,229.3806578513469
2026-05-31,215.39031727080206,201.86557870246656,228.99359886772908
2026-06-01,203.20140717833533,190.01982006424447,216.8251050871764
2026-06-02,179.36122785734193,164.9282785840679,193.7354544897939
2026-06-03,179.45358622321913,165.26551212156775,191.98882192081018
2026-06-04,178.44458427300475,163.42555044844144,191.88845155187462
2026-06-05,179.55873847216145,166.15096476752356,193.67490270387705
2026-06-06,212.1811052398432,198.83490357910196,225.55930995573232
2026-06-07,212.57837191135803,198.30825708115512,225.545892977845
2026-06-08,200.57424515082346,186.74212247032347,213.72982362576585
2026-06-09,176.92154897376474,162.92492256124362,189.76306388730035
2026-06-10,177.2020434777506,162.8069016339361,190.64220444308356
2026-06-11,176.37982585363312,162.7753071459766,190.60856929605728
2026-06-12,177.67747752784885,164.4782262838064,191.51104567333786
2026-06-13,210.47821689082562,196.7573746095418,223.3016868219297
2026-06-14,211.04701672647656,197.5959079503355,225.177969798625
2026-06-15,199.20601801306702,186.63278285344458,213.31139171593662
2026-06-16,175.70665190480975,162.84982965705913,190.16069885115866
2026-06-17,176.129480607667,162.38078509160175,189.036699656568
2026-06-18,175.43761830038508,161.98278151422812,189.97692047955175
2026-06-19,176.85289550571102,164.03645376675135,190.67594586930926
2026-06-20,209.75802590775538,195.68955812404687,223.38083414384428
2026-06-21,210.4177342742815,196.3287197659395,223.68691985845737
2026-06-22,198.65417671206262,184.79402119082573,212.6780278935387
2026-06-23,175.21906466400227,161.71003624160045,188.8836343925546
2026-06-24,175.69350300925362,161.9449218772952,188.26587551583998
2026-06-25,175.04140314477058,161.4050506573428,188.19005391027855
2026-06-26,176.48563426749698,163.63701783825945,189.00566485473158
2026-06-27,209.41017178152694,195.3402001708403,223.77947085996942
2026-06-28,210.08120153693008,196.34482304563338,223.75005379964665
2026-06-29,198.32251131423135,185.24709857470313,211.49533294171502
2026-06-30,174.88758129238744,162.35107976405507,188.48681479500928
2026-07-01,175.35938433655235,162.4155926899325,187.5759341233559
2026-07-02,174.70375760777327,161.5852174534574,188.08258551097975
2026-07-03,176.1455094765959,163.43287264825784,190.04388029794018
2026-07-04,209.07052155827895,195.78688249315206,222.29811707922195
2026-07-05,209.74680558437387,195.9046730933756,224.6115796195241
2026-07-06,197.9998476246613,184.13391565198637,211.64742084620798
2026-07-07,174.5846525668899,160.88409286962036,189.3915342370008
2026-07-08,175.0855008981621,161.7370054604017,187.57558371024794
2026-07-09,174.46928050657996,160.88937276970321,187.81701599130758
2026-07-10,175.96155867234813,162.75230093656643,188.6397031042531
2026-07-11,208.9486551914377,195.91154162798657,221.60925691638016
2026-07-12,209.6986773737309,195.26279834952118,224.1264802958613
2026-07-13,198.03685032193454,183.3029266203499,211.58148255699973
2026-07-14,174.71755612537788,160.6833220595497,189.35700174641664
2026-07-15,175.324094542867,161.0353003453108,188.91201990693182
2026-07-16,174.82202820219476,160.58190856460402,188.0317461700122
2026-07-17,176.43527755207677,162.35510659909374,189.6465611537296
2026-07-18,209.54822632226978,196.46491341498742,222.34985371688222
2026-07-19,210.42679778017865,196.33289483861165,224.7682706614826
2026-07-20,198.89383448084808,184.67151652652302,212.97183568790203
2026-07-21,175.70119417074002,162.30268131703977,189.73997549863105
2026-07-22,176.429573217381,162.54768448809983,189.71352551871576
2026-07-23,176.04191916450256,161.90050301875104,189.51638890234975
2026-07-24,177.75959604418324,164.1886080147494,192.17556087544722
2026-07-25,210.964561442627,196.82452533390358,226.06011158261427
2026-07-26,211.92051374805874,198.85600538926835,225.17930522753568
2026-07-27,200.4483403557185,186.38777817058707,213.47327762812668
2026-07-28,177.29827756820143,164.20022551197977,190.96528406392693
2026-07-29,178.04979168053097,163.59005228529077,191.742039407332
2026-07-30,177.66504107430956,163.62215025069625,191.4943403721475
